version,paper_universe,setup_id,ticker,confirm_time_utc,observed_run_time_utc,theoretical_next_bar_time_utc,theoretical_next_bar_open,structural_stop,level,level_touches,breakout_i,retest_i,confirm_i,entry_i,status,note
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|NFLX|2T|864|865|866,NFLX,2026-08-10 15:30:00+00:00,2026-08-10 17:40:07.064141+00:00,2026-08-10 16:30:00+00:00,75.73999786376953,72.99230867707342,74.52499771118164,2,864,865,866,867,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CL|6T|856|860|862,CL,2026-08-12 14:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-12 15:30:00+00:00,92.75,92.0579239658531,92.2400016784668,6,856,860,862,863,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|C|4T|848|853|854,C,2026-08-11 13:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-11 14:30:00+00:00,136.00999450683594,133.7556171705314,135.06499481201172,4,848,853,854,855,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|USB|5T|848|851|853,USB,2026-08-10 19:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-11 13:30:00+00:00,64.18000030517578,63.03386847785717,64.125,5,848,851,853,854,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|PNC|4T|855|856|858,PNC,2026-08-11 17:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-11 18:30:00+00:00,253.25999450683597,250.30254748893108,252.5999984741211,4,855,856,858,859,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|EOG|2T|849|850|851,EOG,2026-08-10 17:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-10 18:30:00+00:00,142.22999572753906,134.01190351642234,140.3799057006836,2,849,850,851,852,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MPC|2T|849|850|851,MPC,2026-08-10 17:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-10 18:30:00+00:00,316.7300109863281,295.29259328040564,312.30499267578125,2,849,850,851,852,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|VLO|4T|848|849|850,VLO,2026-08-10 16:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-10 17:30:00+00:00,313.8399963378906,290.4109822667833,310.26499938964844,4,848,849,850,851,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|SO|2T|862|864|865,SO,2026-08-12 17:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-12 18:30:00+00:00,92.41999816894533,90.90094625057732,92.06499862670898,2,862,864,865,866,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|AEP|2T|862|863|865,AEP,2026-08-12 17:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-12 18:30:00+00:00,124.54000091552734,122.07613982995788,123.79734802246094,2,862,863,865,866,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|EMR|2T|850|852|854,EMR,2026-08-11 13:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-11 14:30:00+00:00,162.1999969482422,156.9688336588226,159.2449951171875,2,850,852,854,855,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|FDX|7T|845|846|847,FDX,2026-08-10 13:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-10 14:30:00+00:00,320.2300109863281,312.7333072941991,318.5,7,845,846,847,848,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|LRCX|5T|861|862|863,LRCX,2026-08-12 15:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-12 16:30:00+00:00,328.3999938964844,308.0903763588103,324.3800048828125,5,861,862,863,864,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|HCA|2T|858|863|864,HCA,2026-08-12 16:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-12 17:30:00+00:00,413.1700134277344,407.1158866954565,411.1399993896485,2,858,863,864,865,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ZTS|4T|854|858|860,ZTS,2026-08-11 19:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-12 13:30:00+00:00,75.0,71.19382566080345,75.07500076293945,4,854,858,860,861,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|BMY|2T|849|851|852,BMY,2026-08-10 18:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-10 19:30:00+00:00,65.16999816894531,63.93000533183661,64.95249938964844,2,849,851,852,853,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|GIS|2T|856|857|859,GIS,2026-08-11 18:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-11 19:30:00+00:00,37.93999862670898,36.321251197275856,37.54750061035156,2,856,857,859,860,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|TFC|3T|853|855|856,TFC,2026-08-11 15:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-11 16:30:00+00:00,52.28499984741211,51.74270452031399,51.845001220703125,3,853,855,856,857,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|PRU|2T|853|855|856,PRU,2026-08-11 15:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-11 16:30:00+00:00,122.5199966430664,120.30468407404604,121.80500030517578,2,853,855,856,857,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|OXY|2T|848|849|850,OXY,2026-08-10 16:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-10 17:30:00+00:00,58.525001525878906,54.967609122739184,57.875,2,848,849,850,851,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|KMI|2T|854|855|856,KMI,2026-08-11 15:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-11 16:30:00+00:00,31.565000534057617,30.71619395447124,31.394999504089355,2,854,855,856,857,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|WMB|2T|851|852|853,WMB,2026-08-10 19:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-11 13:30:00+00:00,72.12999725341797,70.09776158051173,71.57999801635742,2,851,852,853,854,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|HAL|2T|852|853|854,HAL,2026-08-11 13:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-11 14:30:00+00:00,33.83000183105469,31.698964102128024,33.61344909667969,2,852,853,854,855,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|STLD|2T|849|850|852,STLD,2026-08-10 18:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-10 19:30:00+00:00,268.4700012207031,255.1916529793511,267.09999084472656,2,849,850,852,853,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|UNP|2T|856|862|863,UNP,2026-08-12 15:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-12 16:30:00+00:00,293.8299865722656,290.82101995232927,291.4125061035156,2,856,862,863,864,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|PYPL|2T|853|857|858,PYPL,2026-08-11 17:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-11 18:30:00+00:00,58.994998931884766,58.28431732364324,58.77495002746582,2,853,857,858,859,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|NVDA|3T|857|863|864,NVDA,2026-08-13 13:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-13 14:30:00+00:00,226.03500366210938,215.7510911641061,224.2100067138672,3,857,863,864,865,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|NFLX|2T|843|844|845,NFLX,2026-08-10 15:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-10 16:30:00+00:00,75.73999786376953,72.91661552631696,74.52499771118164,2,843,844,845,846,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|NFLX|2T|861|863|864,NFLX,2026-08-13 13:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-13 14:30:00+00:00,77.18000030517578,73.39559012133155,73.97749710083008,2,861,863,864,865,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|COST|2T|859|862|864,COST,2026-08-13 13:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-13 14:30:00+00:00,954.989990234375,936.910229659871,947.7792053222656,2,859,862,864,865,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CSCO|2T|857|859|861,CSCO,2026-08-12 17:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-12 18:30:00+00:00,123.5,119.86337930663291,122.73749923706055,2,857,859,861,862,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|TMUS|2T|846|847|848,TMUS,2026-08-10 18:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-10 19:30:00+00:00,176.61000061035156,172.7288483160319,175.63249969482422,2,846,847,848,849,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|AMAT|2T|857|858|860,AMAT,2026-08-12 16:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-12 17:30:00+00:00,552.0700073242188,519.6402598483737,545.3099975585938,2,857,858,860,861,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|QCOM|2T|857|859|860,QCOM,2026-08-12 16:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-12 17:30:00+00:00,163.13999938964844,160.9868713210447,162.81999969482422,2,857,859,860,861,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|JPM|2T|844|849|851,JPM,2026-08-11 14:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-11 15:30:00+00:00,361.1000061035156,352.82841156536574,359.17498779296875,2,844,849,851,852,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|LLY|3T|843|845|846,LLY,2026-08-10 16:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-10 17:30:00+00:00,1216.77001953125,1157.8786357769982,1206.93994140625,3,843,845,846,847,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|LLY|7T|858|862|864,LLY,2026-08-13 13:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-13 14:30:00+00:00,1225.1700439453125,1207.090403418136,1216.93994140625,7,858,862,864,865,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|WMT|2T|847|848|849,WMT,2026-08-10 19:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-11 13:30:00+00:00,112.50499725341797,110.59024972463244,111.83499908447266,2,847,848,849,850,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|V|2T|861|862|864,V,2026-08-13 13:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-13 14:30:00+00:00,361.2699890136719,358.37825138146997,359.30499267578125,2,861,862,864,865,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|JNJ|4T|843|844|846,JNJ,2026-08-10 16:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-10 17:30:00+00:00,260.6499938964844,254.71154017589922,259.42250061035156,4,843,844,846,847,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|JNJ|2T|858|860|862,JNJ,2026-08-12 18:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-12 19:30:00+00:00,261.1199951171875,257.96891021873614,260.32501220703125,2,858,860,862,863,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ORCL|2T|860|862|864,ORCL,2026-08-13 13:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-13 14:30:00+00:00,157.80999755859375,143.56571568556907,151.99000549316406,2,860,862,864,865,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|PG|2T|860|862|864,PG,2026-08-13 13:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-13 14:30:00+00:00,145.27000427246094,143.58317472066628,144.13249969482422,2,860,862,864,865,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ABBV|3T|849|851|853,ABBV,2026-08-11 16:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-11 17:30:00+00:00,249.1999969482422,243.57463638446782,247.75,3,849,851,853,854,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MCD|3T|849|853|855,MCD,2026-08-11 18:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-11 19:30:00+00:00,272.9200134277344,269.95602095217737,272.5,3,849,853,855,856,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CRM|2T|844|845|846,CRM,2026-08-10 16:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-10 17:30:00+00:00,198.0800018310547,182.457103537998,194.81999969482422,2,844,845,846,847,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ACN|2T|843|844|845,ACN,2026-08-10 15:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-10 16:30:00+00:00,179.02999877929688,157.18000655631184,176.04999542236328,2,843,844,845,846,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|BAC|2T|852|855|857,BAC,2026-08-12 13:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-12 14:30:00+00:00,64.37999725341797,63.48235014545075,63.98500061035156,2,852,855,857,858,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|WFC|3T|857|858|859,WFC,2026-08-12 15:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-12 16:30:00+00:00,88.55000305175781,87.12260946141765,88.22000122070312,3,857,858,859,860,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MS|2T|841|842|844,MS,2026-08-10 14:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-10 15:30:00+00:00,217.17999267578125,211.42545588094293,215.6624984741211,2,841,842,844,845,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CVX|2T|850|854|855,CVX,2026-08-11 18:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-11 19:30:00+00:00,196.5399932861328,185.68584649807147,195.66500091552734,2,850,854,855,856,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MRK|3T|858|860|862,MRK,2026-08-12 18:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-12 19:30:00+00:00,133.8800048828125,129.4470854088454,132.69000244140625,3,858,860,862,863,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ABT|3T|850|853|854,ABT,2026-08-11 17:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-11 18:30:00+00:00,109.6500015258789,106.98675748270179,109.26000213623047,3,850,853,854,855,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|DHR|2T|848|853|855,DHR,2026-08-11 18:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-11 19:30:00+00:00,208.1699981689453,200.35621661021966,206.80750274658203,2,848,853,855,856,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CAT|2T|850|855|857,CAT,2026-08-12 13:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-12 14:30:00+00:00,862.25,834.4411054517109,844.5224914550781,2,850,855,857,858,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|SBUX|5T|850|854|855,SBUX,2026-08-11 18:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-11 19:30:00+00:00,106.5,104.3214559688632,105.69000244140625,5,850,854,855,856,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|LMT|2T|840|841|843,LMT,2026-08-10 13:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-10 14:30:00+00:00,602.0250244140625,575.8651202594936,585.1699829101562,2,840,841,843,844,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|DE|5T|850|855|856,DE,2026-08-11 19:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-12 13:30:00+00:00,618.97998046875,601.9618225122179,615.27001953125,5,850,855,856,857,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|GILD|5T|850|851|853,GILD,2026-08-11 16:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-11 17:30:00+00:00,136.6300048828125,131.2769839365788,134.1300048828125,5,850,851,853,854,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|BLK|2T|850|855|856,BLK,2026-08-11 19:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-12 13:30:00+00:00,1157.0,1124.1815479568675,1143.2050170898438,2,850,855,856,857,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CMCSA|2T|845|847|849,CMCSA,2026-08-10 19:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-11 13:30:00+00:00,25.100000381469727,24.891826032097597,25.005000114440918,2,845,847,849,850,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CL|6T|852|856|858,CL,2026-08-12 14:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-12 15:30:00+00:00,92.75,92.0579239658531,92.2400016784668,6,852,856,858,859,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|KMB|3T|859|863|864,KMB,2026-08-13 13:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-13 14:30:00+00:00,110.79499816894531,107.08288058355556,108.78500366210938,3,859,863,864,865,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|C|4T|844|849|850,C,2026-08-11 13:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-11 14:30:00+00:00,136.00999450683594,133.7556171705314,135.06499481201172,4,844,849,850,851,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|USB|5T|844|847|849,USB,2026-08-10 19:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-11 13:30:00+00:00,64.18000030517578,63.03386847785717,64.125,5,844,847,849,850,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|USB|2T|861|862|863,USB,2026-08-12 19:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-13 13:30:00+00:00,65.11000061035156,64.107741306574,64.84499740600586,2,861,862,863,864,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|PNC|4T|851|852|854,PNC,2026-08-11 17:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-11 18:30:00+00:00,253.25999450683594,250.30254748893108,252.5999984741211,4,851,852,854,855,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|EOG|2T|845|846|847,EOG,2026-08-10 17:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-10 18:30:00+00:00,142.22999572753906,134.01190351642234,140.3799057006836,2,845,846,847,848,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MPC|2T|845|846|847,MPC,2026-08-10 17:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-10 18:30:00+00:00,316.7300109863281,295.29259328040564,312.30499267578125,2,845,846,847,848,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|VLO|4T|844|845|846,VLO,2026-08-10 16:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-10 17:30:00+00:00,313.8399963378906,290.4109822667833,310.26499938964844,4,844,845,846,847,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|SO|2T|858|860|861,SO,2026-08-12 17:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-12 18:30:00+00:00,92.41999816894531,90.90094625057733,92.06499862670898,2,858,860,861,862,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|AEP|2T|858|859|861,AEP,2026-08-12 17:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-12 18:30:00+00:00,124.54000091552734,122.07613982995788,123.79734802246094,2,858,859,861,862,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|EMR|2T|846|848|850,EMR,2026-08-11 13:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-11 14:30:00+00:00,162.1999969482422,156.9688336588226,159.2449951171875,2,846,848,850,851,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|FDX|7T|841|842|843,FDX,2026-08-10 13:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-10 14:30:00+00:00,320.2300109863281,312.7333072941991,318.5,7,841,842,843,844,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|FDX|4T|862|863|864,FDX,2026-08-13 13:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-13 14:30:00+00:00,331.7149963378906,320.58884504584427,325.74501037597656,4,862,863,864,865,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ADI|2T|860|862|864,ADI,2026-08-13 13:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-13 14:30:00+00:00,387.510009765625,383.82676171578294,384.26499938964844,2,860,862,864,865,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|LRCX|5T|857|858|859,LRCX,2026-08-12 15:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-12 16:30:00+00:00,328.3999938964844,308.0903763588103,324.3800048828125,5,857,858,859,860,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ELV|4T|861|862|863,ELV,2026-08-12 19:30:00+00:00,2026-08-13 18:04:42.545368+00:00,2026-08-13 13:30:00+00:00,400.79998779296875,385.1284115321584,395.7850036621094,4,861,862,863,864,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
